Referenz-ID,HRM 2,in 1000 CHF,Rechnung 2019,Budget 2020,Rechnung 2020,Budget 2021,Kanton,Compte,Compte.1
HRM2_TOTBE,,Revenus d'exploitation (sauf GN 49),944836.80504,943952.6,945934.2320800001,930109.3,HRM2_KT_JU,944836.80504,945934.2320800001
HRM2_ERGBT,,Résultat provenant des aktivités d'exploitation,-1192.055079999962,-13280.5,-40540.06820999994,-40007.29999999993,HRM2_KT_JU,-1192.055079999962,-40540.06820999994
HRM2_neu_ER0034,34,Charges financières,5981.58997,6377.2,6404.80287,5306.9,HRM2_KT_JU,5981.58997,6404.80287
HRM2_ER0340,340,Charge d'intérêt,5398.8725,5616.2,5084.47513,4623.5,HRM2_KT_JU,5398.8725,5084.47513
HRM2_neu_ER3401,3401,Intérêts passifs des engagements financiers,0.4388,0.2,0,62.5,HRM2_KT_JU,0.4388,0
HRM2_neu_ER3406,3406,Intérêts passifs des engagements financiers,5375.68305,5598,5078.12902,4551,HRM2_KT_JU,5375.68305,5078.12902
HRM2_ER0341,341,Pertes de change réalisées,0,190,169.5,0,HRM2_KT_JU,0,169.5
HRM2_ER0342,342,Frais d'approvisionnement en capitaux et frais administratifs,7.4358,3.5,7.56795,45.9,HRM2_KT_JU,7.4358,7.56795
HRM2_ER0343,343,"Charges pour biensfonds, patrimoine financier",117.19189999999999,97.5,84.371,187.5,HRM2_KT_JU,117.19189999999999,84.371
HRM2_ER0344,344,"Réévaluations, immobilisations PF",0,0,569.23,0,HRM2_KT_JU,0,569.23
HRM2_ER0349,349,Différentes charges financières,458.08977000000004,470,489.65879,450,HRM2_KT_JU,458.08977000000004,489.65879
HRM2_neu_ER0044,44,Revenus financiers,10276.586720000001,10751.4,10153.77086,9608.7,HRM2_KT_JU,10276.586720000001,10153.77086
HRM2_ER0440,440,Revenus des intérêts,2732.20118,2818.6,2198.37272,2652.6,HRM2_KT_JU,2732.20118,2198.37272
HRM2_ER0441,441,Gains réalisés,0.3,840,740.81403,100,HRM2_KT_JU,0.3,740.81403
HRM2_ER0442,442,Revenus de participations PF,262.344,263.2,262.88295,263.2,HRM2_KT_JU,262.344,262.88295
HRM2_neu_ER4420,4420,Dividendes,262.344,263.2,262.344,263.2,HRM2_KT_JU,262.344,262.344
HRM2_ER0443,443,Produit des immeubles du PF,126.361,99,112.7694,86,HRM2_KT_JU,126.361,112.7694
HRM2_ER0444,444,"Réévaluations, immobilistaions PF",423.825,0,0,0,HRM2_KT_JU,423.825,0
HRM2_ER0445,445,Revenus financiers de prêts et de participations du PA,3096.8,3152.1,3134.29,3098.6,HRM2_KT_JU,3096.8,3134.29
HRM2_ER0446,446,Revenus financiers d'entrepirse publiques,809.26,1322.3,1469.26,1347.3,HRM2_KT_JU,809.26,1469.26
HRM2_ER0447,447,Produit des immeubles PA,2545.96775,2106.2,2047.275,2011,HRM2_KT_JU,2545.96775,2047.275
HRM2_ER0448,448,Revenus des immeubles loués,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0449,449,autres Revenus financiers,279.52779,150,188.10676,50,HRM2_KT_JU,279.52779,188.10676
HRM2_ER4490,de cela 4490,Réévaluations PA,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ERGFI,,Résultat provenant de financements,4294.996750000001,4374.2,3748.96799,4301.800000000001,HRM2_KT_JU,4294.996750000001,3748.96799
HRM2_ERGOP,,Résultat opérationnel,3102.9416700000393,-8906.3,-36791.10021999994,-35705.49999999993,HRM2_KT_JU,3102.9416700000393,-36791.10021999994
HRM2_neu_ER0038,38,Charges extraordinaires,4000,0,0,0,HRM2_KT_JU,4000,0
HRM2_ER0380,380,Charges de personnel e.o.,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0381,381,"Charges de biens, services et charges d'exploitation e.o.",0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0383,383,Amortissements supplémentaires des immobilisations corporelles et incorporelles PA,0,0,0,0,HRM2_KT_JU,0,0
HRM2_neu_ER0384,384,Charges financières extraordinaires,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER3840,3840,Charges financières extraordinaires (flux de trésorérie),0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER3841,3841,"Charges financières extraordinaires, réévaluations extraordinaires (comptable)",0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0386,386,Charges de transfert ex-traordinaires (flux de trésorérie),0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0387,387,"Amortissements supplémentaires des prêts, participations et subventions d’investissements",0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0389,389,Attributions au capital propre,4000,0,0,0,HRM2_KT_JU,4000,0
HRM2_neu_ER0048,48,Revenus extraordinaires,1443.6088,4982.4,2669.88502,31027.4,HRM2_KT_JU,1443.6088,2669.88502
HRM2_ER4800,4800 + 4801,"Impôts directs extraordinaires, personnes physiques et morales",0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER4803,4802 + 4803,Autres impôts directs extraordinaires; Impôts extraordinaires sur la propriété et sur les charges,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0481,481,"Revenus extraordinaires de patentes, concessions",0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0482,482,Contributions extraordinaires,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0483,483,Revenus divers extraordinaires,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0484,484,Revenus financiers extraordinaires,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0485,485,Prélèvements extraordinaires sur les fonds et financements spéciaux,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0486,486,Parts aux revenus extraordinaires ,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0487,487,Dissolution supplémentaire des subventions d’investissements portées au passif,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ER0489,489,Prélèvements sur le capital propre,1443.6088,4982.4,2669.88502,31027.4,HRM2_KT_JU,1443.6088,2669.88502
HRM2_ER4895,de cela 4895,Prélèvements sur réserve liée au retraitement,0,0,0,0,HRM2_KT_JU,0,0
HRM2_ERGAO,,Résultat extraordinaire,-2556.3912,4982.4,2669.88502,31027.4,HRM2_KT_JU,-2556.3912,2669.88502
HRM2_ERGER,,"Résultat total, compte de résultats",546.5504700000392,-3923.8999999999996,-34121.21519999994,-4678.099999999926,HRM2_KT_JU,546.5504700000392,-34121.21519999994
HRM2_ER0003,3,Aufwand,956933.25209,964989.7999999999,994716.7252600001,977051.6,HRM2_KT_JU,956933.25209,994716.7252600001
HRM2_ER0004,4,Ertrag,957479.8025600001,961065.9,960595.5100600002,972373.5,HRM2_KT_JU,957479.8025600001,960595.5100600002
HRM2_HK9010,9010,"Abschluss Spezialfinanzierungen und Fonds im EK, Ertragsüberschuss",0,0,0,0,HRM2_KT_JU,0,0
HRM2_HK9011,9011,"Abschluss Spezialfinanzierungen und Fonds im EK, Aufwandüberschuss",0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0050,50,Immobilisations corporelles,23219.87647,23804,21817.38823,26393,HRM2_KT_JU,23219.87647,21817.38823
HRM2_IR0051,51,Investissements pour le compte de tiers,0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0052,52,Immobilisations incorporelles,0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0054,54,Prêts,379.015,530,375.035,460,HRM2_KT_JU,379.015,375.035
HRM2_IR0055,55,Participations et capital social,5000,5060,5057.86,2000,HRM2_KT_JU,5000,5057.86
HRM2_IR0056,56,Propres subventions d'investissement,12504.77695,14365,12911.45225,13436,HRM2_KT_JU,12504.77695,12911.45225
HRM2_IR0057,57,Subventions d'investissements à redistribuer,11397.39958,18478.5,13666.43603,12068,HRM2_KT_JU,11397.39958,13666.43603
HRM2_neu_IR0058,58,Investissements extraordinaires,48.5865,60,47.915,60,HRM2_KT_JU,48.5865,47.915
HRM2_IR0580,580,Investissements extraordinaires pour les immobilisations corporelles,0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0582,582,Investissements extraordinaires pour les immobilisations incorporelles,0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0584,584,Investissements extraordinaires pour les prêts,0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0585,585,Investissements extraordinaires pour les participations et le capital social,0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0586,586,Subventions d'investissements extraordinaires ,0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0589,589,Autres investissements extraordinaires,0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0005,5,Dépenses d'investissements total,52549.6545,62297.5,53876.08651,54417,HRM2_KT_JU,52549.6545,53876.08651
HRM2_IR0060,60,Transfert d'immobilisations corporelles dans le patrimoine financier,0,730,729.56334,2165,HRM2_KT_JU,0,729.56334
HRM2_IR0061,61,Remboursements pour les investissements sur le compte des tiers,59.17175,0,-95.26595,0,HRM2_KT_JU,59.17175,-95.26595
HRM2_IR0062,62,Vente d'immobilisations incorporelles,0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0063,63,Subventions d'investissements acquises,5572.04755,4665.3,3696.22883,4477.6,HRM2_KT_JU,5572.04755,3696.22883
HRM2_IR0064,64,Remboursement de prêts,1711.221,1808.5,2236.0524,1892.3,HRM2_KT_JU,1711.221,2236.0524
HRM2_IR0065,65,Transfert de participations,0,0,0,0,HRM2_KT_JU,0,0
HRM2_IR0066,66,Remboursement de propres subventions d'investissement,75.497,40,3.049,40,HRM2_KT_JU,75.497,3.049
HRM2_IR0067,67,Subventions d'investissements à redistribuer,11397.39958,18478.5,13666.43603,12068,HRM2_KT_JU,11397.39958,13666.43603
HRM2_neu_IR0068,68,Recettes d'investissement extraordinaires,2069.911,2110,1980,1018,HRM2_KT_JU,2069.911,1980
HRM2_IR0680,680 + 682 + 689,"Recettes d'investissement extraordinaires pour les immobilisations corporelles, pour les immobilisations incorporelles et autres recettes d'investissement ",1980,1980,1980,918,HRM2_KT_JU,1980,1980
HRM2_IR0683,683 à 686,Subventions d'investissements extraordinaires acquises; Remboursement extraordinaire de prêts; Transfert extraordinaire de participations; Remboursement extraordinaire de propres subventions d'investissement,89.911,130,89.911,100,HRM2_KT_JU,89.911,89.911
HRM2_IR0006,6,Recettes d'investissements total,20885.24788,27832.3,22216.06365,21660.9,HRM2_KT_JU,20885.24788,22216.06365
HRM2_IRNI,HRM2-Tabelle 18.19,Investissement net,31664.40662,34465.2,31660.022859999997,32756.1,HRM2_KT_JU,31664.40662,31660.022859999997
HRM2_IRNIDB,Nettoinv. II,Investissement net sauf prêts et participations,27996.612620000004,30683.699999999997,28463.180259999997,32188.399999999998,HRM2_KT_JU,27996.612620000004,28463.180259999997
HRM2_BI0010,10,Patrimoine Financier,347196.99331999995,0,385646.04718000005,0,HRM2_KT_JU,347196.99331999995,385646.04718000005
HRM2_BIUV,10 kf. FV,Actif circulant (Actif financier à court terme),334050.47371999995,0,372713.76321000006,0,HRM2_KT_JU,334050.47371999995,372713.76321000006
HRM2_BI0100,100+101,Disponibilités et place-ments à court terme; Créances,281006.42841,0,318547.49903,0,HRM2_KT_JU,281006.42841,318547.49903
HRM2_BI0102,102,Placements financiers à court terme,7.9139,0,7.89918,0,HRM2_KT_JU,7.9139,7.89918
HRM2_BI0104,104,Actifs de régularisation ,52914.54256,0,54055.40915,0,HRM2_KT_JU,52914.54256,54055.40915
HRM2_BI0106,106,"Marchandises, fournitures et travaux en cours",121.58885000000001,0,102.95585,0,HRM2_KT_JU,121.58885000000001,102.95585
HRM2_BIAVFV,10 lf. FV,Actif immobilisée,13146.5196,0,12932.28397,0,HRM2_KT_JU,13146.5196,12932.28397
HRM2_BI0107,107,Placements financiers,8334.81,0,7754.58,0,HRM2_KT_JU,8334.81,7754.58
HRM2_BI0108,108,Immobilisations corporelles PF,4811.709599999999,0,5177.70397,0,HRM2_KT_JU,4811.709599999999,5177.70397
HRM2_BI0109,109,Créances envers les financements spéciaux et fonds des capitaux de tiers,0,0,0,0,HRM2_KT_JU,0,0
HRM2_BI0014,14,Patrimoine administratif,469718.53073,0,472125.99058,0,HRM2_KT_JU,469718.53073,472125.99058
HRM2_BI0140,140+142,Immobilisations corporelles et incorporelles du PA,259337.44605,0,260757.9363,0,HRM2_KT_JU,259337.44605,260757.9363
HRM2_BI0144,144,Prêts,100502.86034999999,0,100785.08291,0,HRM2_KT_JU,100502.86034999999,100785.08291
HRM2_BI0145,145,"Participations, capital social",27646.57,0,30724.43,0,HRM2_KT_JU,27646.57,30724.43
HRM2_BI0146,146,Subventions d'investissements,82231.65433,0,79858.54137,0,HRM2_KT_JU,82231.65433,79858.54137
HRM2_BI1480,1480+1482,"Amortissements supplémentaires cumulés, immobilisations corporelles et  immobilisations incorporelles (négativ)",0,0,0,0,HRM2_KT_JU,0,0
HRM2_BI1484,1484,Amortissements supplémentaires cumulés sur prêts,0,0,0,0,HRM2_KT_JU,0,0
HRM2_BI1485,1485,Amortissements supplémentaires cumulés sur participations,0,0,0,0,HRM2_KT_JU,0,0
HRM2_BI1486,1486,"Amortissements supplémentaires cumulés, Subventions d'investissements",0,0,0,0,HRM2_KT_JU,0,0
HRM2_BI1489,1489,Amortissements supplémentaires cumulés non attribués ,0,0,0,0,HRM2_KT_JU,0,0
HRM2_BI0001,1,Actif,816915.5240499999,0,857772.03776,0,HRM2_KT_JU,816915.5240499999,857772.03776
HRM2_BI0020,20,Capitaux de tiers,710773.67331,0,783636.50107,0,HRM2_KT_JU,710773.67331,783636.50107
HRM2_BIKFK,20 kf. FK,Capitaux de tiers à court terme,365045.60847999994,0,343258.79791,0,HRM2_KT_JU,365045.60847999994,343258.79791
HRM2_BI0200,200,Engagements courants,144735.12610999998,0,160848.74656,0,HRM2_KT_JU,144735.12610999998,160848.74656
HRM2_BI0201,201,Engagements financiers à court terme,175538.9279,0,100000,0,HRM2_KT_JU,175538.9279,100000
HRM2_BI2016,de cela 2016,Instruments financiers dérivés,0,0,0,0,HRM2_KT_JU,0,0
HRM2_BI0204,204,Passifs de régularisation,42376.266670000005,0,68139.168,0,HRM2_KT_JU,42376.266670000005,68139.168
HRM2_BI0205,205,Provisions à court terme,2395.2877999999996,0,14270.88335,0,HRM2_KT_JU,2395.2877999999996,14270.88335
HRM2_BILFK,20 lf. FK,Capitaux de tiers à long terme,345728.06483,0,440377.70316,0,HRM2_KT_JU,345728.06483,440377.70316
HRM2_BI0206,206,Engagements financiers à long terme,287056.66065,0,382652.9541,0,HRM2_KT_JU,287056.66065,382652.9541
HRM2_BI2066,de cela 2066,Instruments financiers dérivés à long terme,0,0,0,0,HRM2_KT_JU,0,0
HRM2_BI2068,de cela 2068,Subventions d'investissements inscrites au passif,0,0,0,0,HRM2_KT_JU,0,0
HRM2_BI0208,208,Provisions à long terme,46812.60625,0,44590.16353,0,HRM2_KT_JU,46812.60625,44590.16353
HRM2_BI0209,209,Engagements envers les financements spéciaux et des fonds des Capitaux de tiers,11858.797929999999,0,13134.58553,0,HRM2_KT_JU,11858.797929999999,13134.58553
HRM2_BI0029,29,Capital propre,106141.85074,0,74135.53669,0,HRM2_KT_JU,106141.85074,74135.53669
HRM2_BI0299,de cela   299,Excédent du bilan (- Découvert du bilan),62402.73932,0,29241.57797,0,HRM2_KT_JU,62402.73932,29241.57797
HRM2_BI0002,2,Passif,816915.52405,0,857772.03776,0,HRM2_KT_JU,816915.52405,857772.03776
HRM2_KZ18_23,MCH2-Tableau 18.23,Autofinancement,37846.32140000004,23021.9,-3082.8995499999405,-6529.099999999926,HRM2_KT_JU,37846.32140000004,-3082.8995499999405
HRM2_KZ18_8,MCH2-Tableau 18.8,Taux d'autofinancement,0.04497982004059945,0.027280271225516586,-0.0036546207955701505,-0.007899544594417924,HRM2_KT_JU,0.04497982004059945,-0.0036546207955701505
HRM2_KZ18_2_1,MCH2-Tableau 18.2,Degré d'autofinancement incl. emprunts et participations de la compte des investissements,1.1952322951820418,0.6679752329886379,-0.09737515236904477,-0.19932470593263318,HRM2_KT_JU,1.1952322951820418,-0.09737515236904477
HRM2_KZ18_2_2,MCH2-Tableau 18.2,Degré d'autofinancement sauf emprunts et participations de la compte des investissements,1.3518178757441417,0.7502973891675386,-0.10831184434904537,-0.20284015359570298,HRM2_KT_JU,1.3518178757441417,-0.10831184434904537
HRM2_KZFEI,Invest. net - Autofinancement,Financement incl. emprunts et participations de la compte des investissements,6181.9147800000355,-11443.299999999996,-34742.92240999994,-39285.199999999924,HRM2_KT_JU,6181.9147800000355,-34742.92240999994
HRM2_KZFEO,Invest. net sauf empr. &particip.- Autofinanc.,Financement sauf emprunts et participations de la compte des investissements,9849.708780000034,-7661.799999999996,-31546.079809999937,-38717.49999999993,HRM2_KT_JU,9849.708780000034,-31546.079809999937
HRM2_KZ18_10,MCH2-Tableau 18.10,Dettes brutes,607330.7146599999,0,643501.70066,0,HRM2_KT_JU,607330.7146599999,643501.70066
HRM2_KZ18_4,MCH2-Tableau 18.4,Dettes brutes par rapport aux revenus,0.7218040020802503,0,0.7628385742301722,0,HRM2_KT_JU,0.7218040020802503,0.7628385742301722
HRM2_KZ18_20,MCH2-Tableau 18.20,Dette nette I,363576.67999000003,0,397990.45388999995,0,HRM2_KT_JU,363576.67999000003,397990.45388999995
HRM2_KZ18_21,MCH2-Tableau 18.21,Dette nette II,235427.24964000002,0,266480.94098,0,HRM2_KT_JU,235427.24964000002,266480.94098
HRM2_KZ18_7_1,MCH2-Tableau 18.7,Dette nette 1 en francs et par habitant,4942.183617296034,0,-,-,HRM2_KT_JU,4942.183617296034,-
HRM2_KZ18_7_2,MCH2-Tableau 18.7,Dette nette 2 en francs et par habitant,3200.2181665443277,0,-,-,HRM2_KT_JU,3200.2181665443277,-
HRM2_KZ18_1,MCH2-Tableau 18.1,Taux d'endettement net,1.0033860404847776,0,1.1457890223449223,0,HRM2_KT_JU,1.0033860404847776,1.1457890223449223
HRM2_KZSG29,GN 29,capital propre,106141.85074,0,74135.53669,0,HRM2_KT_JU,106141.85074,74135.53669
HRM2_KZSG299,GN 299  en % de charge courant,Degré de couverture du capital propre,0.074,0,0.03321573472288365,0,HRM2_KT_JU,0.074,0.03321573472288365
HRM2_KZ18_6,MCH2-Tableau 18.6,Part du service de la dette,0.041285976118371134,0.04068761939317899,0.040669500157344676,0.03979511588402403,HRM2_KT_JU,0.041285976118371134,0.040669500157344676
HRM2_KZSG44,GN 44 - GN 34,Resultat provenant de financement,4294.996750000001,4374.2,3748.96799,4301.800000000001,HRM2_KT_JU,4294.996750000001,3748.96799
HRM2_KZSG10,Revenus PF ein % du GN 10,Rendements bruts du patrimoine financier,0.010210431680589648,0,0.008595547975246849,0,HRM2_KT_JU,0.010210431680589648,0.008595547975246849
HRM2_KZ18_22,MCH2-Tableau 18.22,Charges d'intérêts nets,2666.6713200000004,2797.6,2886.10241,1970.9,HRM2_KT_JU,2666.6713200000004,2886.10241
HRM2_KZ18_3,MCH2-Tableau 18.3,Part des charges d'intérêts,0.0031693013123602464,0.0033150733336738147,0.003421327784011429,0.0023845878361701406,HRM2_KT_JU,0.0031693013123602464,0.003421327784011429
HRM2_KZ18_9,MCH2-Tableau 18.9,Investissements bruts,41152.25492,43819,40209.650480000004,42349,HRM2_KT_JU,41152.25492,40209.650480000004
HRM2_KZ18_13,MCH2-Tableau 18.13,Resettes d'investissement,9487.848300000001,9353.8,8549.62762,9592.9,HRM2_KT_JU,9487.848300000001,8549.62762
HRM2_KZ18_5,MCH2-Tableau 18.5,Proportion des investissements,0.04917192284589087,0.05128909814923127,0.04584658396156577,0.0490059314199315,HRM2_KT_JU,0.04917192284589087,0.04584658396156577
HRM2_KZ18_24,MCH2-Tableau 18.24,Population résident permanente à la fin de l'année,73566,73713.132,0,0,HRM2_KT_JU,73566,0
HRM2_KZ18_18,MCH2-Tableau 18.18,Revenus courants,841406.68784,843902.9,843562.0882300001,826516,HRM2_KT_JU,841406.68784,843562.0882300001
HRM2_KZ18_16,MCH2-Tableau 18.16,Charges courantes, 838 304, 852 809,880353.18845,862221.5,HRM2_KT_JU, 838 304,880353.18845
HRM2_KZGA,,Charges totales, 879 456, 896 628,920562.83893,904570.5,HRM2_KT_JU, 879 456,920562.83893
HRM2_KZ18_14,MCH2-Tableau 18.14,Service de la dette,34738.29642,34336.399999999994,34307.248479999995,32891.3,HRM2_KT_JU,34738.29642,34307.248479999995
HRM2_KZ18_17,MCH2-Tableau 18.17,Recettes courantes,833156.9289299999,833531,834255.81459,815257.6,HRM2_KT_JU,833156.9289299999,834255.81459
HRM2_KZ18_12,MCH2-Tableau 18.12,Recettes totales,842644.7772299999,842884.8,842805.44221,824850.5,HRM2_KT_JU,842644.7772299999,842805.44221
HRM2_KZ18_15,MCH2-Tableau 18.15,Dépenses courantes,795753.29073,810534.1,836838.25594,821811.7,HRM2_KT_JU,795753.29073,836838.25594
HRM2_KZ18_11,MCH2-Tableau 18.11,Dépenses totales,836905.54565,854353.1,877047.9064199999,864160.7,HRM2_KT_JU,836905.54565,877047.9064199999
HRM2_KZEFRLZ,,Résultat compte financière courante,37403.63819999993,22996.900000000023,-2582.441349999979,-6554.099999999977,HRM2_KT_JU,37403.63819999993,-2582.441349999979
HRM2_KZEFRG,,Résultat compte financière totales,5739.231579999905,-11468.29999999993,-34242.46420999989,-39310.19999999995,HRM2_KT_JU,5739.231579999905,-34242.46420999989
HRM2_ER0030,30,Personalaufwand,609404.35889,634163.984,624452.88716,643371.77,HRM2_KT_LU,,
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,210774.99041,221194.996,225602.70228,229910.1095,HRM2_KT_LU,,
HRM2_ER0314,davon 314,baulicher und betrieblicher Unterhalt,37493.42757,42796.291,39513.6132,41643.4,HRM2_KT_LU,,
HRM2_ER0318,davon 3180,Wertberichtigungen auf Forderungen,846.2955,113.5,1289.83195,439.5,HRM2_KT_LU,,
HRM2_neu_ER0033,33,Abschreibungen VV,133106.95397,135998.359,132982.46711,133817.17952,HRM2_KT_LU,,
HRM2_ER0330,330,Abschreibungen Sachanlagen VV,126472.70124,128664.295,126069.20608,126970.24702,HRM2_KT_LU,,
HRM2_ER0332,332,Abschreibungen Immaterielle Anlagen VV,6634.25273,7334.065,6913.0,6846.9325,HRM2_KT_LU,,
HRM2_ER0339,339,Abtragung Bilanzfehlbetrag,0,0,0.0,0.0,HRM2_KT_LU,,
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,8493.07367,4570,9571.81334,3907.5,HRM2_KT_LU,,
HRM2_ER0350,350,Einlagen in Fonds und Spezialfinanzierungen im FK,8493.07367,4570,9571.81334,3907.5,HRM2_KT_LU,,
HRM2_ER0351,351,Einlagen in Fonds und Spezialfinanzierungen im EK,0,0,0.0,0.0,HRM2_KT_LU,,
HRM2_ER0036,36,Transferaufwand,1934927.39346,2135878.312,2132209.11417,2205701.52344,HRM2_KT_LU,,
HRM2_ER3634,davon 3634,Beiträge an öffentliche Unternehmungen,339862.57729,353382.823,347994.77996,362072.9556,HRM2_KT_LU,,
HRM2_ER3635,davon 3635,Beiträge an private Unternehmungen,104077.46064,104623.23,108280.42919,98505.579,HRM2_KT_LU,,
HRM2_neu_ER0364,364,Wertberichtigungen Darlehen VV,0,0,90.625,0.0,HRM2_KT_LU,,
HRM2_neu_ER0365,365,Wertberichtigungen Beteiligungen VV,0,0,0.0,0.0,HRM2_KT_LU,,
HRM2_neu_ER0366,366,Abschreibungen Investitionsbeiträge,23591.64458,23580.468,23749.41912,24021.87802,HRM2_KT_LU,,
HRM2_ER0037,37,Durchlaufende Beiträge,247251.59868,247102.459,247891.97393,250151.02,HRM2_KT_LU,,
HRM2_ER3704,davon 3704,Durchlaufende Beiträge an öffentliche Unternehmungen,12378.686,12968,12760.711,13394.0,HRM2_KT_LU,,
HRM2_ER3705,davon 3705,Durchlaufende Beiträge an private Unternehmungen,650.88032,825.62,767.2965,572.26,HRM2_KT_LU,,
HRM2_ER0039,39,Interne Verrechungen,393077.42996,414773.305,407777.63754,412305.99904,HRM2_KT_LU,,
HRM2_TOTBA,,Total Betrieblicher Aufwand (ohne SG 39),3143958.3690799996,3378908.11,3372710.9579899996,3466859.10246,HRM2_KT_LU,,
HRM2_neu_ER0040,40,Fiskalertrag,1345364.97523,1490292.885,1525857.22123,1480806.545,HRM2_KT_LU,,
HRM2_neu_ER0400,400,Direkte Steuern natürliche Personen,1018401.372,1103232.478,1168331.71255,1123576.9,HRM2_KT_LU,,
HRM2_neu_ER0401,401,Direkte Steuern juristische Personen,112235.08758,152640.407,128826.14348,111110.75,HRM2_KT_LU,,
HRM2_ER0402,402 + 403,Übrige direkte Steuer; Besitz- und Aufwandsteuern,214728.51565,234420,228699.3652,246118.895,HRM2_KT_LU,,
HRM2_neu_ER4021,4021,Grundsteuern,0,0,0.0,0.0,HRM2_KT_LU,,
HRM2_neu_ER4022,4022,Vermögensgewinnsteuern,59499.871,64400,64137.9502,67270.354,HRM2_KT_LU,,
HRM2_neu_ER4023,4023,Vermögensverkehrssteuern,26639.4062,39200,37172.91745,38962.247,HRM2_KT_LU,,
HRM2_ER0041,41,Regalien und Konzessionen,93415.74785,61921,94154.4161,95676.0,HRM2_KT_LU,,
HRM2_ER0042,42,Entgelte,204233.48102,199687.059,194569.58165,200455.62841,HRM2_KT_LU,,
HRM2_neu_ER0043,43,Verschiedene Erträge,1426.97345,1352.6,1334.10575,1592.0,HRM2_KT_LU,,
HRM2_ER0430,430,Verschiedene Erträge,313.21895,320,332.08095,320.0,HRM2_KT_LU,,
HRM2_ER0431,431,Aktivierung Eigenleistung,1175.4215,1032.6,1019.4788,1272.0,HRM2_KT_LU,,
HRM2_ER0432,432,Bestandesveränderungen,-61.667,0,-17.454,0.0,HRM2_KT_LU,,
HRM2_ER0439,439,Übriger Ertrag,0,0,0.0,0.0,HRM2_KT_LU,,
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,10152.32483,5255.825,7392.82151,5873.4,HRM2_KT_LU,,
HRM2_ER0450,450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,10152.32483,5255.825,7392.82151,5873.4,HRM2_KT_LU,,
HRM2_ER0451,451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,0,0,0.0,0.0,HRM2_KT_LU,,
HRM2_ER0046,46,Transferertrag,1209445.50815,1302441.773,1392625.53372,1293483.62286,HRM2_KT_LU,,
HRM2_ER0466,davon 466,Auflösung passivierter Investitionsbeiträge,18895.55584,19814.752,19281.30651,19073.75801,HRM2_KT_LU,,
HRM2_ER0047,47,Durchlaufende Beiträge,247251.59983,247102.459,247891.97393,250151.02,HRM2_KT_LU,,
HRM2_ER0049,49,Interne Verrechnungen,393077.42996,414773.305,407777.63754,412305.99972,HRM2_KT_LU,,
HRM2_TOTBE,,Total Betrieblicher Ertrag (ohne SG 49),3111290.61036,3308053.601,3463825.65389,3328038.2162699997,HRM2_KT_LU,,
HRM2_ERGBT,,Ergebnis aus betrieblicher Tätigkeit,-32667.75871999981,-70854.50900000008,91114.69590000063,-138820.88619000046,HRM2_KT_LU,,
HRM2_neu_ER0034,34,Finanzaufwand,20462.21604,18466.34,20909.42398,13312.55,HRM2_KT_LU,,
HRM2_ER0340,340,Zinsaufwand,15496.06955,13899.412,16420.28998,8550.0,HRM2_KT_LU,,
HRM2_neu_ER3401,3401,Verzinsung kurzfristige Finanzverbindlichkeiten,0,0,0.0,0.0,HRM2_KT_LU,,
HRM2_neu_ER3406,3406,Verzinsung langfristige Finanzverbindlichkeiten,15377.02801,13819.412,16358.68513,8470.0,HRM2_KT_LU,,
HRM2_ER0341,341,Realisierte Kursverluste,29.10631,0,5.42067,0.0,HRM2_KT_LU,,
