Referenz-ID,HRM 2,in 1000 CHF,Rechnung 2018,Budget 2019,Rechnung 2019,Budget 2020,Kanton,Compte,Compte.1
HRM2_IR0052,52,Immobilisations incorporelles,8598.324,9811.5,2605.87,6537.0,HRM2_KT_NE,8598.324,2605.87
HRM2_IR0054,54,Prêts,18653.046,9150.0,10097.91,19845.69,HRM2_KT_NE,18653.046,10097.91
HRM2_IR0055,55,Participations et capital social,196.0,15950.0,203138.0,13550.0,HRM2_KT_NE,196.0,203138.0
HRM2_IR0056,56,Propres subventions d'investissement,6018.324,17743.615,9124.398,27641.06,HRM2_KT_NE,6018.324,9124.398
HRM2_IR0057,57,Subventions d'investissements à redistribuer,1455.994,2408.5,2309.209,4989.0,HRM2_KT_NE,1455.994,2309.209
HRM2_neu_IR0058,58,Investissements extraordinaires,0.0,0.0,6818.793,0.0,HRM2_KT_NE,0.0,6818.793
HRM2_IR0580,580,Investissements extraordinaires pour les immobilisations corporelles,0.0,0.0,6818.793,0.0,HRM2_KT_NE,0.0,6818.793
HRM2_IR0582,582,Investissements extraordinaires pour les immobilisations incorporelles,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_IR0584,584,Investissements extraordinaires pour les prêts,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_IR0585,585,Investissements extraordinaires pour les participations et le capital social,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_IR0586,586,Subventions d'investissements extraordinaires ,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_IR0589,589,Autres investissements extraordinaires,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_IR0005,5,Dépenses d'investissements total,80885.56,117178.747,273204.696,140761.133,HRM2_KT_NE,80885.56,273204.696
HRM2_IR0060,60,Transfert d'immobilisations corporelles dans le patrimoine financier,18.179,0.0,121.944,0.0,HRM2_KT_NE,18.179,121.944
HRM2_IR0061,61,Remboursements pour les investissements sur le compte des tiers,0.0,0.0,21.479,0.0,HRM2_KT_NE,0.0,21.479
HRM2_IR0062,62,Vente d'immobilisations incorporelles,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_IR0063,63,Subventions d'investissements acquises,-280.158,1755.8,783.766,2983.0,HRM2_KT_NE,-280.158,783.766
HRM2_IR0064,64,Remboursement de prêts,19585.241,4389.415,10441.255,10892.851,HRM2_KT_NE,19585.241,10441.255
HRM2_IR0065,65,Transfert de participations,90.435,0.0,0.0,0.0,HRM2_KT_NE,90.435,0.0
HRM2_IR0066,66,Remboursement de propres subventions d'investissement,10851.604,19222.7,12803.961,25075.48,HRM2_KT_NE,10851.604,12803.961
HRM2_IR0067,67,Subventions d'investissements à redistribuer,1455.994,2408.5,2309.209,4989.0,HRM2_KT_NE,1455.994,2309.209
HRM2_neu_IR0068,68,Recettes d'investissement extraordinaires,743.033,0.0,249.728,0.0,HRM2_KT_NE,743.033,249.728
HRM2_IR0680,680 + 682 + 689,"Recettes d'investissement extraordinaires pour les immobilisations corporelles, pour les immobilisations incorporelles et autres recettes d'investissement ",743.033,0.0,249.728,0.0,HRM2_KT_NE,743.033,249.728
HRM2_IR0683,683 à 686,Subventions d'investissements extraordinaires acquises; Remboursement extraordinaire de prêts; Transfert extraordinaire de participations; Remboursement extraordinaire de propres subventions d'investissement,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_IR0006,6,Recettes d'investissements total,32464.328,27776.415,26731.341999999997,43940.331,HRM2_KT_NE,32464.328,26731.341999999997
HRM2_IRNI,HRM2-Tabelle 18.19,Investissement net,48421.23199999999,89402.332,246473.35400000002,96820.802,HRM2_KT_NE,48421.23199999999,246473.35400000002
HRM2_IRNIDB,Nettoinv. II,Investissement net sauf prêts et participations,49247.861999999994,68691.74699999999,43678.699000000015,74317.96299999999,HRM2_KT_NE,49247.861999999994,43678.699000000015
HRM2_BI0010,10,Patrimoine Financier,1026467.1869999999,0.0,2207942.3200000003,0.0,HRM2_KT_NE,1026467.1869999999,2207942.3200000003
HRM2_BIUV,10 kf. FV,Actif circulant (Actif financier à court terme),895015.308,0.0,2064249.401,0.0,HRM2_KT_NE,895015.308,2064249.401
HRM2_BI0100,100+101,Disponibilités et place-ments à court terme; Créances,671870.76,0.0,778051.742,0.0,HRM2_KT_NE,671870.76,778051.742
HRM2_BI0102,102,Placements financiers à court terme,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_BI0104,104,Actifs de régularisation ,218196.76,0.0,1280407.565,0.0,HRM2_KT_NE,218196.76,1280407.565
HRM2_BI0106,106,"Marchandises, fournitures et travaux en cours",4947.788,0.0,5790.094,0.0,HRM2_KT_NE,4947.788,5790.094
HRM2_BIAVFV,10 lf. FV,Actif immobilisée,131451.87900000002,0.0,143692.919,0.0,HRM2_KT_NE,131451.87900000002,143692.919
HRM2_BI0107,107,Placements financiers,9818.131,0.0,4543.145,0.0,HRM2_KT_NE,9818.131,4543.145
HRM2_BI0108,108,Immobilisations corporelles PF,121633.748,0.0,139149.774,0.0,HRM2_KT_NE,121633.748,139149.774
HRM2_BI0109,109,Créances envers les financements spéciaux et fonds des capitaux de tiers,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_BI0014,14,Patrimoine administratif,1643699.941,0.0,1792829.8480000002,0.0,HRM2_KT_NE,1643699.941,1792829.8480000002
HRM2_BI0140,140+142,Immobilisations corporelles et incorporelles du PA,1147594.514,0.0,1119429.604,0.0,HRM2_KT_NE,1147594.514,1119429.604
HRM2_BI0144,144,Prêts,123841.986,0.0,123498.641,0.0,HRM2_KT_NE,123841.986,123498.641
HRM2_BI0145,145,"Participations, capital social",190841.907,0.0,387701.547,0.0,HRM2_KT_NE,190841.907,387701.547
HRM2_BI0146,146,Subventions d'investissements,181421.534,0.0,162200.056,0.0,HRM2_KT_NE,181421.534,162200.056
HRM2_BI1480,1480+1482,"Amortissements supplémentaires cumulés, immobilisations corporelles et  immobilisations incorporelles (négativ)",0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_BI1484,1484,Amortissements supplémentaires cumulés sur prêts,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_BI1485,1485,Amortissements supplémentaires cumulés sur participations,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_BI1486,1486,"Amortissements supplémentaires cumulés, Subventions d'investissements",0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_BI1489,1489,Amortissements supplémentaires cumulés non attribués ,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_BI0001,1,Actif,2670167.128,0.0,4000772.1680000005,0.0,HRM2_KT_NE,2670167.128,4000772.1680000005
HRM2_BI0020,20,Capitaux de tiers,2375861.193,0.0,3677794.244,0.0,HRM2_KT_NE,2375861.193,3677794.244
HRM2_BIKFK,20 kf. FK,Capitaux de tiers à court terme,1087456.877,0.0,2072187.2549999997,0.0,HRM2_KT_NE,1087456.877,2072187.2549999997
HRM2_BI0200,200,Engagements courants,466396.271,0.0,1421507.998,0.0,HRM2_KT_NE,466396.271,1421507.998
HRM2_BI0201,201,Engagements financiers à court terme,334295.624,0.0,444696.89,0.0,HRM2_KT_NE,334295.624,444696.89
HRM2_BI2016,de cela 2016,Instruments financiers dérivés,11567.634,0.0,10611.5,0.0,HRM2_KT_NE,11567.634,10611.5
HRM2_BI0204,204,Passifs de régularisation,218560.035,0.0,184238.058,0.0,HRM2_KT_NE,218560.035,184238.058
HRM2_BI0205,205,Provisions à court terme,68204.947,0.0,21744.309,0.0,HRM2_KT_NE,68204.947,21744.309
HRM2_BILFK,20 lf. FK,Capitaux de tiers à long terme,1288404.316,0.0,1605606.989,0.0,HRM2_KT_NE,1288404.316,1605606.989
HRM2_BI0206,206,Engagements financiers à long terme,1206937.387,0.0,1504698.664,0.0,HRM2_KT_NE,1206937.387,1504698.664
HRM2_BI2066,de cela 2066,Instruments financiers dérivés à long terme,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_BI2068,de cela 2068,Subventions d'investissements inscrites au passif,0.0,0.0,0.0,0.0,HRM2_KT_NE,0.0,0.0
HRM2_BI0208,208,Provisions à long terme,68574.533,0.0,87971.253,0.0,HRM2_KT_NE,68574.533,87971.253
HRM2_BI0209,209,Engagements envers les financements spéciaux et des fonds des Capitaux de tiers,12892.396,0.0,12937.072,0.0,HRM2_KT_NE,12892.396,12937.072
HRM2_BI0029,29,Capital propre,294306.036,0.0,322977.92359,0.0,HRM2_KT_NE,294306.036,322977.92359
HRM2_BI0299,de cela   299,Excédent du bilan (- Découvert du bilan),-530139.934,0.0,-541503.585,0.0,HRM2_KT_NE,-530139.934,-541503.585
HRM2_BI0002,2,Passif,2670167.229,0.0,4000772.1675899997,0.0,HRM2_KT_NE,2670167.229,4000772.1675899997
HRM2_KZ18_23,MCH2-Tableau 18.23,Autofinancement,6255.82500000016,21724.188000000133,64981.00400000036,60546.06500000009,HRM2_KT_NE,6255.82500000016,64981.00400000036
HRM2_KZ18_8,MCH2-Tableau 18.8,Taux d'autofinancement,0.0031297655167963684,0.010959640610038936,0.0323208031743319,0.02904618789390101,HRM2_KT_NE,0.0031297655167963684,0.0323208031743319
HRM2_KZ18_2_1,MCH2-Tableau 18.2,Degré d'autofinancement incl. emprunts et participations de la compte des investissements,0.12919590728299027,0.24299352728293636,0.2636431198157037,0.6253414942792985,HRM2_KT_NE,0.12919590728299027,0.2636431198157037
HRM2_KZ18_2_2,MCH2-Tableau 18.2,Degré d'autofinancement sauf emprunts et participations de la compte des investissements,0.12702734181638506,0.3162561581087774,1.4877046589689022,0.8146895118748088,HRM2_KT_NE,0.12702734181638506,1.4877046589689022
HRM2_KZFEI,Invest. net - Autofinancement,Financement incl. emprunts et participations de la compte des investissements,-42165.40699999983,-67678.14399999985,-181492.34999999966,-36274.73699999991,HRM2_KT_NE,-42165.40699999983,-181492.34999999966
HRM2_KZFEO,Invest. net sauf empr. &particip.- Autofinanc.,Financement sauf emprunts et participations de la compte des investissements,-42992.03699999984,-46967.558999999856,21302.305000000342,-13771.8979999999,HRM2_KT_NE,-42992.03699999984,21302.305000000342
HRM2_KZ18_10,MCH2-Tableau 18.10,Dettes brutes,1996061.648,0.0,3360292.052,0.0,HRM2_KT_NE,1996061.648,3360292.052
HRM2_KZ18_4,MCH2-Tableau 18.4,Dettes brutes par rapport aux revenus,0.9986220706797219,0.0,1.6713705750216363,0.0,HRM2_KT_NE,0.9986220706797219,1.6713705750216363
HRM2_KZ18_20,MCH2-Tableau 18.20,Dette nette I,1349394.006,0.0,1469851.9239999996,0.0,HRM2_KT_NE,1349394.006,1469851.9239999996
HRM2_KZ18_21,MCH2-Tableau 18.21,Dette nette II,1034710.0119999999,0.0,958651.7364100001,0.0,HRM2_KT_NE,1034710.0119999999,958651.7364100001
HRM2_KZ18_7_1,MCH2-Tableau 18.7,Dette nette 1 en francs et par habitant,7630.161187446989,0.0,8335.896306882627,0.0,HRM2_KT_NE,7630.161187446989,8335.896306882627
HRM2_KZ18_7_2,MCH2-Tableau 18.7,Dette nette 2 en francs et par habitant,5850.777562906417,0.0,5436.752735867248,0.0,HRM2_KT_NE,5850.777562906417,5436.752735867248
HRM2_KZ18_1,MCH2-Tableau 18.1,Taux d'endettement net,1.2584372239707249,0.0,1.3730986375822722,0.0,HRM2_KT_NE,1.2584372239707249,1.3730986375822722
HRM2_KZSG29,GN 29,capital propre,294306.036,0.0,322977.92359,0.0,HRM2_KT_NE,294306.036,322977.92359
HRM2_KZSG299,GN 299  en % de charge courant,Degré de couverture du capital propre,-0.25668121161919344,0.0,-0.25717880983074903,0.0,HRM2_KT_NE,-0.25668121161919344,-0.25717880983074903
HRM2_KZ18_6,MCH2-Tableau 18.6,Part du service de la dette,0.03478179849857356,0.04115062234873357,0.05866102361125821,0.05736099753404146,HRM2_KT_NE,0.03478179849857356,0.05866102361125821
HRM2_KZSG44,GN 44 - GN 34,Resultat provenant de financement,47379.727,42378.821,47361.12700000001,41479.418000000005,HRM2_KT_NE,47379.727,47361.12700000001
HRM2_KZSG10,Revenus PF ein % du GN 10,Rendements bruts du patrimoine financier,0.010268816318236581,0.0,0.006093470942664841,0.0,HRM2_KT_NE,0.010268816318236581,0.006093470942664841
HRM2_KZ18_22,MCH2-Tableau 18.22,Charges d'intérêts nets,12964.111,13932.1,9142.292000000001,17324.932999999997,HRM2_KT_NE,12964.111,9142.292000000001
HRM2_KZ18_3,MCH2-Tableau 18.3,Part des charges d'intérêts,0.006485895555537351,0.007028608339382928,0.004547270773074967,0.008311411471038543,HRM2_KT_NE,0.006485895555537351,0.004547270773074967
HRM2_KZ18_9,MCH2-Tableau 18.9,Investissements bruts,79429.56599999999,114770.247,270895.487,135772.133,HRM2_KT_NE,79429.56599999999,270895.487
HRM2_KZ18_13,MCH2-Tableau 18.13,Resettes d'investissement,31008.334000000003,25367.915,24422.132999999998,38951.331,HRM2_KT_NE,31008.334000000003,24422.132999999998
HRM2_KZ18_5,MCH2-Tableau 18.5,Proportion des investissements,0.03876998053749521,0.05608642979495365,0.12494200362153914,0.06397796755363844,HRM2_KT_NE,0.03876998053749521,0.12494200362153914
HRM2_KZ18_24,MCH2-Tableau 18.24,Population résident permanente à la fin de l'année,176850.0,0.0,176328.0,0.0,HRM2_KT_NE,176850.0,176328.0
HRM2_KZ18_18,MCH2-Tableau 18.18,Revenus courants,1998815.875,1982198.9400000002,2010500.9040000003,2084475.4299999997,HRM2_KT_NE,1998815.875,2010500.9040000003
HRM2_KZ18_16,MCH2-Tableau 18.16,Charges courantes,2065363.2210000001,2043609.955,2105552.885,2179322.806,HRM2_KT_NE,2065363.2210000001,2105552.885
HRM2_KZGA,,Charges totales,2144792.787,2158380.202,2376448.372,2315094.939,HRM2_KT_NE,2144792.787,2376448.372
HRM2_KZ18_14,MCH2-Tableau 18.14,Service de la dette,69522.411,81568.72,117938.041,119567.59,HRM2_KT_NE,69522.411,117938.041
HRM2_KZ18_17,MCH2-Tableau 18.17,Recettes courantes,1974160.3890000002,1950285.634,1959627.6548000001,2042486.682,HRM2_KT_NE,1974160.3890000002,1959627.6548000001
HRM2_KZ18_12,MCH2-Tableau 18.12,Recettes totales,2005168.7230000002,1975653.549,1984049.7878,2081438.013,HRM2_KT_NE,2005168.7230000002,1984049.7878
HRM2_KZ18_15,MCH2-Tableau 18.15,Dépenses courantes,1969309.301,1931540.196,1897274.3769999999,1986398.017,HRM2_KT_NE,1969309.301,1897274.3769999999
HRM2_KZ18_11,MCH2-Tableau 18.11,Dépenses totales,2048738.867,2046310.443,2168169.864,2122170.15,HRM2_KT_NE,2048738.867,2168169.864
HRM2_KZEFRLZ,,Résultat compte financière courante,4851.088000000222,18745.438000000082,62353.27780000027,56088.66500000004,HRM2_KT_NE,4851.088000000222,62353.27780000027
HRM2_KZEFRG,,Résultat compte financière totales,-43570.143999999855,-70656.89399999985,-184120.0762,-40732.13699999987,HRM2_KT_NE,-43570.143999999855,-184120.0762
HRM2_ER0030,30,Personalaufwand,77225.5,80359.2,78224.1,81135.0,HRM2_KT_NW,,
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,30261.0,30280.7,29332.7,31067.0,HRM2_KT_NW,,
HRM2_ER0314,davon 314,baulicher und betrieblicher Unterhalt,5698.5,5603.1,5842.7,5780.0,HRM2_KT_NW,,
HRM2_ER0318,davon 3180,Wertberichtigungen auf Forderungen,406.86702,0.0,946.2,551.0,HRM2_KT_NW,,
HRM2_neu_ER0033,33,Abschreibungen VV,8000.96169,8218.0,8294.2,8500.0,HRM2_KT_NW,,
HRM2_ER0330,330,Abschreibungen Sachanlagen VV,7298.0,7515.0,7397.4,7358.0,HRM2_KT_NW,,
HRM2_ER0332,332,Abschreibungen Immaterielle Anlagen VV,702.9,703.0,896.8,1142.0,HRM2_KT_NW,,
HRM2_ER0339,339,Abtragung Bilanzfehlbetrag,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,617.70645,333.5,789.5,395.6,HRM2_KT_NW,,
HRM2_ER0350,350,Einlagen in Fonds und Spezialfinanzierungen im FK,7.3,50.0,127.6,3.2,HRM2_KT_NW,,
HRM2_ER0351,351,Einlagen in Fonds und Spezialfinanzierungen im EK,610.4,337.5,661.9,392.4,HRM2_KT_NW,,
HRM2_ER0036,36,Transferaufwand,241830.3,247797.9,250114.9,247417.2,HRM2_KT_NW,,
HRM2_ER3634,davon 3634,Beiträge an öffentliche Unternehmungen,0.0,0.0,23308.6,22906.7,HRM2_KT_NW,,
HRM2_ER3635,davon 3635,Beiträge an private Unternehmungen,0.0,0.0,8066.9,8773.2,HRM2_KT_NW,,
HRM2_neu_ER0364,364,Wertberichtigungen Darlehen VV,105.54,0.0,1.5,0.0,HRM2_KT_NW,,
HRM2_neu_ER0365,365,Wertberichtigungen Beteiligungen VV,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_neu_ER0366,366,Abschreibungen Investitionsbeiträge,8683.41613,8858.0,8440.2,9027.0,HRM2_KT_NW,,
HRM2_ER0037,37,Durchlaufende Beiträge,22549.6,22305.1,22710.4,22450.1,HRM2_KT_NW,,
HRM2_ER3704,davon 3704,Durchlaufende Beiträge an öffentliche Unternehmungen,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER3705,davon 3705,Durchlaufende Beiträge an private Unternehmungen,0.0,0.0,444.3,422.0,HRM2_KT_NW,,
HRM2_ER0039,39,Interne Verrechungen,35568.7,34528.5,34372.9,33337.2,HRM2_KT_NW,,
HRM2_TOTBA,,Total Betrieblicher Aufwand (ohne SG 39),380485.06814,389294.39999999997,389465.80000000005,390964.9,HRM2_KT_NW,,
HRM2_neu_ER0040,40,Fiskalertrag,196814.17165,198996.8,206020.6,205233.0,HRM2_KT_NW,,
HRM2_neu_ER0400,400,Direkte Steuern natürliche Personen,140062.40265,148900.0,149271.9,148750.0,HRM2_KT_NW,,
HRM2_neu_ER0401,401,Direkte Steuern juristische Personen,21319.9869,18632.0,18364.1,23547.0,HRM2_KT_NW,,
HRM2_ER0402,402 + 403,Übrige direkte Steuer; Besitz- und Aufwandsteuern,35431.8,31464.8,38384.6,32936.0,HRM2_KT_NW,,
HRM2_neu_ER4021,4021,Grundsteuern,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_neu_ER4022,4022,Vermögensgewinnsteuern,16851.7196,12700.0,19556.9,13700.0,HRM2_KT_NW,,
HRM2_neu_ER4023,4023,Vermögensverkehrssteuern,5372.5153,4300.0,4682.0,4900.0,HRM2_KT_NW,,
HRM2_ER0041,41,Regalien und Konzessionen,15644.8,12277.5,15513.0,14018.8,HRM2_KT_NW,,
HRM2_ER0042,42,Entgelte,20032.3,19534.0,19220.3,19170.3,HRM2_KT_NW,,
HRM2_neu_ER0043,43,Verschiedene Erträge,66.05703,143.0,110.9,142.0,HRM2_KT_NW,,
HRM2_ER0430,430,Verschiedene Erträge,0.5,21.0,38.9,21.0,HRM2_KT_NW,,
HRM2_ER0431,431,Aktivierung Eigenleistung,65.6,122.0,71.9,121.0,HRM2_KT_NW,,
HRM2_ER0432,432,Bestandesveränderungen,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0439,439,Übriger Ertrag,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,840.36129,515.8,361.5,472.3,HRM2_KT_NW,,
HRM2_ER0450,450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,79.3,192.2,117.3,88.8,HRM2_KT_NW,,
HRM2_ER0451,451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,761.1,323.6,244.2,383.5,HRM2_KT_NW,,
HRM2_ER0046,46,Transferertrag,103439.4,100157.6,99094.5,108465.7,HRM2_KT_NW,,
HRM2_ER0466,davon 466,Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0047,47,Durchlaufende Beiträge,22549.6,22305.1,22710.4,22450.1,HRM2_KT_NW,,
HRM2_ER0049,49,Interne Verrechnungen,35568.7,34528.5,34372.9,33337.2,HRM2_KT_NW,,
HRM2_TOTBE,,Total Betrieblicher Ertrag (ohne SG 49),359386.68996999995,353929.79999999993,363031.2,369952.19999999995,HRM2_KT_NW,,
HRM2_ERGBT,,Ergebnis aus betrieblicher Tätigkeit,-21098.37817000004,-35364.600000000035,-26434.600000000035,-21012.70000000007,HRM2_KT_NW,,
HRM2_neu_ER0034,34,Finanzaufwand,2589.19919,2320.2,2333.2,2196.2,HRM2_KT_NW,,
HRM2_ER0340,340,Zinsaufwand,2289.2,2064.7,2053.8,2034.1,HRM2_KT_NW,,
HRM2_neu_ER3401,3401,Verzinsung kurzfristige Finanzverbindlichkeiten,0.0,6.2,6.2,277.8,HRM2_KT_NW,,
HRM2_neu_ER3406,3406,Verzinsung langfristige Finanzverbindlichkeiten,2100.9,2038.5,2038.0,1736.3,HRM2_KT_NW,,
HRM2_ER0341,341,Realisierte Kursverluste,8.9,0.0,22.3,0.0,HRM2_KT_NW,,
HRM2_ER0342,342,Kapitalbeschaffungs- und Verwaltungskosten,45.0,45.0,45.0,45.0,HRM2_KT_NW,,
HRM2_ER0343,343,Liegenschaftenaufwand FV,10.0,17.5,95.4,17.1,HRM2_KT_NW,,
HRM2_ER0344,344,Wertberichtigungen Anlagen FV,24.8,0.0,16.3,0.0,HRM2_KT_NW,,
HRM2_ER0349,349,Verschiedener Finanzaufwand,211.4,100.0,100.4,100.0,HRM2_KT_NW,,
HRM2_neu_ER0044,44,Finanzertrag,20474.31183,18805.1,19046.6,19054.3,HRM2_KT_NW,,
HRM2_ER0440,440,Zinsertrag,2428.7,1291.5,1051.9,1299.2,HRM2_KT_NW,,
HRM2_ER0441,441,Realisierte Gewinne FV,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0442,442,Beteiligungsertrag FV,3.9,4.0,3.8,4.0,HRM2_KT_NW,,
HRM2_neu_ER4420,4420,Dividenden auf Beteiligungen FV,3.924,4.0,3.8,4.0,HRM2_KT_NW,,
HRM2_ER0443,443,Liegenschaftenertrag FV,196.0,190.0,220.7,210.0,HRM2_KT_NW,,
HRM2_ER0444,444,Wertberichtigungen Anlagen FV,50.8,5.0,3.1,5.0,HRM2_KT_NW,,
HRM2_ER0445,445,Finanzertrag aus Darlehen und Beteiligungen VV,87.9,40.0,44.9,40.0,HRM2_KT_NW,,
HRM2_ER0446,446,Finanzertrag von öffentlichen Unternehmungen,15716.5,15360.5,15723.5,15618.5,HRM2_KT_NW,,
HRM2_ER0447,447,Liegenschaftenertrag VV,1990.5,1914.1,1998.8,1877.6,HRM2_KT_NW,,
HRM2_ER0448,448,Erträge von gemieteten Liegenschaften,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0449,449,übriger Finanzertrag,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER4490,davon 4490,Aufwertungen Verwaltungsvermögen,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ERGFI,,Ergebnis aus Finanzierung,17885.11264,16484.899999999998,16713.399999999998,16858.1,HRM2_KT_NW,,
HRM2_ERGOP,,Operatives Ergebnis,-3213.2655300000406,-18879.700000000037,-9721.200000000037,-4154.600000000071,HRM2_KT_NW,,
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0380,380,a.o. Personalaufwand,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0381,381,a.o. Sach- und Betriebsaufwand,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0383,383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_neu_ER0384,384,a.o. Finanzaufwand ,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER3840,3840,a.o. Finanzaufwand (Geldwirksam),0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER3841,3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0386,386,a.o.Transferaufwand (Geldwirksam),0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0387,387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0389,389,Einlagen in das Eigenkapital,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0.0,15000.0,7000.0,4000.0,HRM2_KT_NW,,
HRM2_ER4800,4800 + 4801,a.o. Direkte Steuern natürliche und juristische Personen,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER4803,4802 + 4803,a.o. übrige direkte Steuern; a.o. Besitz- und Aufwandsteuern,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0481,481,"a.o. Regalien, Konzessionen",0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0482,482,a.o. Entgelte,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0483,483,a.o. verschiedene Erträge,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0484,484,a.o. Finanzerträge,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0485,485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0486,486,a.o. Transfererträge,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0487,487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ER0489,489,Entnahmen aus dem Eigenkapital,0.0,15000.0,7000.0,4000.0,HRM2_KT_NW,,
HRM2_ER4895,davon 4895,Entnahmen aus Aufwertungsreserven,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_ERGAO,,Ausserordentliches Ergebnis,0.0,15000.0,7000.0,4000.0,HRM2_KT_NW,,
HRM2_ERGER,,Gesamtergebnis Erfolgsrechung,-3213.2655300000406,-3879.700000000037,-2721.200000000037,-154.6000000000713,HRM2_KT_NW,,
HRM2_ER0003,3,Aufwand,418642.96733,426143.1,426171.9000000001,426498.30000000005,HRM2_KT_NW,,
HRM2_ER0004,4,Ertrag,415429.7018,422263.3999999999,423450.7,426343.69999999995,HRM2_KT_NW,,
HRM2_IR0050,50,Sachanlagen,7725.5,20997.8,9859.7,35095.0,HRM2_KT_NW,,
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
HRM2_IR0052,52,Immaterielle Anlagen,711.2,1636.0,1401.1,1672.0,HRM2_KT_NW,,
HRM2_IR0054,54,Darlehen,864.8,1571.0,775.9,4200.9,HRM2_KT_NW,,
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,10000.0,0.0,1.5,0.0,HRM2_KT_NW,,
HRM2_IR0056,56,Eigene Investitionsbeiträge,11759.7,18734.7,18602.5,15815.0,HRM2_KT_NW,,
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,824.8,1790.0,1041.0,1050.0,HRM2_KT_NW,,
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,0.0,HRM2_KT_NW,,
